Unnamed: 0,Z_FFT(f)
X Unit(Hz),Y Unit(mm)
X Value,Y Value(Real)
0,0.06205029058037326
0.625,-0.03729845047928393
1.25,0.0056892804423114285
1.875,0.000482030145576573
2.5,0.000807485207587888
3.125,-0.0003109265378498094
3.75,-0.0016054831348810694
4.375,0.001916745532071218
5,-0.0015184426729319966
5.625,0.0015851780972298002
6.25,-0.0012441353192116367
6.875,0.0009734478680911707
7.5,-0.0006932006613169506
8.125,0.000567899689940532
8.75,-0.0008331381877724198
9.375,0.000612627673035604
10,-0.0001967846685602126
10.625,0.0002804273151468806
11.25,-0.00028121178274886915
11.875,-0.0006445090434681333
12.5,0.00044905397089678445
13.125,0.000999093686004926
13.75,-0.0008307246730510087
14.375,8.310050247928302e-05
15,8.455937461349095e-05
15.625,0.0001370028144265234
16.25,-0.0007044660605970421
16.875,0.0005498130803971435
17.5,-6.46221298694627e-06
18.125,-0.00018708007587520115
18.75,5.59988109216647e-05
19.375,0.0003876391474477714
20,-0.0006148628131086298
20.625,0.00017469368174261035
21.25,0.00042958674839610467
21.875,-0.00016141778758083092
22.5,-0.00018261754064496927
23.125,0.0009959325097952387
23.75,0.0022324493329506367
24.375,-0.009876144758891314
25,0.0074770064202311914
25.625,0.00015511136552959215
26.25,-0.0010082216022055945
26.875,0.00031202387162920786
27.5,-0.0003999303714863345
28.125,0.0004287884394216235
28.75,-0.0011534178838701337
29.375,0.0014866526498735766
30,-0.00041950573859139695
30.625,-0.0007558420520581421
31.25,0.0007495144132008136
31.875,-1.7936217844294333e-05
32.5,-0.0003382059219347866
33.125,0.00025734200903571036
33.75,-0.0002147005062624885
34.375,-0.0005467867367769941
35,0.0009648722425481537
35.625,-0.0009091458537113795
36.25,0.005087456884211861
36.875,-0.007788450602674857
37.5,0.0036801791338803014
38.125,-0.0003439930935655866
38.75,7.882334784881095e-05
39.375,-0.0001770292357150538
40,0.0006216155270521995
40.625,-0.0011021182899639825
41.25,0.00023316952990626305
41.875,-0.00024043575308496656
42.5,0.0008915230864658952
43.125,-3.8395057799789356e-05
43.75,-0.00043142108552274294
44.375,9.409801293713826e-05
45,0.0001970065000023169
45.625,-0.0005109292828819889
46.25,0.0006464165380748454
46.875,-0.0001596556700178553
47.5,0.0005755715619670809
48.125,0.0014720758372277487
48.75,-0.009510566087556072
49.375,0.010744659448391758
50,-0.003403500841159257
50.625,0.00017951660424841975
51.25,-0.00024633516204630723
51.875,-6.655014317402674e-05
52.5,0.0009960230045180651
53.125,-0.0012281172985240119
53.75,0.0003485934314539918
54.375,0.00017550418363043718
55,-0.0015630347434125724
55.625,0.0024874734663171694
56.25,-0.0008836892106955929
